Index,PPPrice
12626,284.96604002554193
16210,344.04960050807364
271,212.25300829576156
8600,420.2464019770283
5908,216.50847929240695
4608,304.91961210490695
2492,209.25261991740695
19380,369.14910429240695
8913,302.09929960490695
5286,189.46746366740695
13525,357.76629179240695
2819,260.96941679240695
2598,331.3260380601906
11111,489.7259816058256
9862,379.99480741740695
19003,328.02605741740695
13388,492.66460493202237
13214,267.5032267195797
3520,386.52117460490695
19708,335.91570585490695
13389,490.34885252554193
3466,573.5939122786809
4989,384.83269804240695
15921,321.54504295179595
19647,276.25457304240695
3686,191.4408416086481
4548,221.26433866740695
10861,330.81711424429193
18686,211.38543241740695
12797,332.7376129145283
6975,475.97332304240695
14489,155.63152616740695
15930,226.34832304240695
8885,309.97517626451156
15179,206.5228728586481
1392,222.13898010202834
2768,352.6694057424034
17828,258.49714892076156
2226,538.489924604907
15948,327.93230741740695
2740,229.48894804240695
9712,409.4388722308256
10201,441.23264158804193
9081,230.56414335490695
19391,587.5804737933256
20349,254.04851835490695
18780,476.33758085490695
13651,249.90105741740695
2769,281.80291288615695
7197,299.34636991740695
15762,379.5032379145283
1335,264.78289335490695
20559,229.38738554240695
18697,430.82293241740695
4680,258.8294097895283
7204,272.80828397990695
3687,239.17400663615695
8779,472.4030929461769
12071,281.22332304240695
5937,295.64910429240695
17197,345.77996366740695
2097,278.2869293207783
4529,337.52215116740695
6882,234.18035429240695
3922,273.4402496332783
12444,278.92840116740695
7291,498.1272613520283
12104,272.78771873304595
13608,500.34494627554193
14113,187.69158476115695
12532,389.84832304240695
2908,155.99773710490695
13620,123.70769804240695
15321,307.3089019770283
6575,245.19158476115695
7874,464.33074491740695
13133,358.94597929240695
19251,219.49676054240695
19231,295.82293241740695
9983,322.87908476115695
4792,320.1409794664406
7955,381.85400476843876
6850,213.34441679240695
8284,217.01912157701156
13197,229.55890197702834
6683,250.26189726115695
10035,303.6741363520283
3914,244.27410429240695
5716,187.00457304240695
19095,221.48601835490695
4918,392.63347929240695
8070,326.12908476115695
13908,263.16082304240695
20842,267.07293241740695
16994,332.6302372789406
14817,274.30926054240695
4637,396.70769804240695
15598,475.5286285395283
10819,264.31560819865695
14916,328.39324491740695
4265,307.2147099351906
6794,185.54754179240695
217,240.01238554240695
18612,231.57984063641737
20729,435.9450851336769
13873,235.79168241740695
2993,303.89269920179595
176,235.08673400827834
2864,222.78035204576156
1125,403.42360075867686
13334,212.98504179240695
10725,300.2302886957783
14989,122.49480741740695
1787,300.1282841539406
15715,455.52215116740695
3901,416.23748319865695
16975,339.35027616740695
1593,222.88738554240695
181,180.49090116740695
14418,205.50457304240695
9066,374.48584070593876
6411,302.11785429240695
14729,315.17449491740695
6423,298.21160429240695
2257,320.69628992468876
12996,326.06756132365695
20616,376.0911285395283
15561,212.2162322336481
9454,256.06219022990695
19410,340.34929960490695
6262,204.28191679240695
7620,257.01824491740695
16073,146.88152616740695
13063,327.78386991740695
17666,293.1360504145283
5519,278.92498319865695
4352,295.10369413615695
4093,398.02508085490695
8330,287.29558866740695
14382,235.25616760202834
10256,335.82879179240695
11666,493.3949269183256
355,362.0490478380419
6813,351.32781522990695
2008,263.8436161851906
1822,280.49090116740695
6310,361.9348785395283
11733,222.13738554240695
18808,259.81121366740695
18179,348.43719022990695
16398,323.39519804240695
14349,189.90301054240695
367,306.00164335490695
7222,269.11590116740695
1829,303.8518707270283
16437,223.56121366740695
20270,276.20408026786623
4233,223.16082304240695
15922,294.81316679240695
5204,246.01580351115695
15705,345.5763915880419
9185,210.74090116740695
17599,282.88787382365695
15361,275.58455126451156
3718,363.19348045179595
1308,295.63054960490695
10804,330.0145720773981
20126,278.24578397990695
11613,176.62176054240695
11099,211.13054960490695
11912,372.0057255601906
13700,192.21599882365695
18193,175.09246366740695
17146,294.46941679240695
12250,229.29217069865695
7908,283.41082304240695
19689,259.0307338674034
2309,291.84929960490695
5675,296.76580351115695
5777,382.43899824304077
10128,428.80378954576156
20240,234.65496491492803
363,249.28191679240695
1785,255.96551054240695
11274,274.62859647990695
8064,310.51336210490695
14007,391.56804960490695
9156,335.50213163615695
18176,511.2118214495756
17007,251.66179960490695
8363,374.51814501451156
3475,110.73381035864813
16475,293.0911285395283
298,170.81707304240695
9215,289.28240507365695
8366,296.14275663615695
2356,291.39519804240695
2157,201.4603728586481
4556,284.9915654039406
9989,363.89966862604524
2968,417.00976648718876
13559,158.98699491740695
14865,292.09929960490695
6057,183.22381132365695
18068,218.50616760202834
19926,280.2308232164406
12108,154.32390897990695
7264,209.14422147990695
20091,277.54510038615695
9580,250.01433866740695
9336,278.07771532701156
8282,386.46131695779326
9575,259.29363554240695
3020,310.65008085490695
14392,473.1272140399269
14794,281.70379179240695
9586,226.24480741740695
8012,228.94597929240695
6225,348.26611414343876
10284,309.12371366740695
16763,277.13933866740695
5454,219.81414335490695
16647,1284.129573042407
6279,245.31931589115732
9773,296.03582304240695
9550,303.41668241740695
8698,447.5520660395283
7378,338.87176054240695
18287,239.00652616740695
5961,361.21355741740695
14121,356.55242460490695
9422,200.32429735826156
8726,365.81804960490695
10890,241.01824491740695
20125,263.84832304240695
3449,395.1682769770283
6222,339.49969022990695
3716,298.47283476115695
19991,271.48254295179595
15086,289.64422147990695
7414,332.34441679240695
10099,298.20623319865695
12718,358.64129179240695
17801,264.81316679240695
2001,341.39812772990695
1610,338.30535429240695
7306,432.2596318101906
7916,128.75554960490695
3742,208.46502226115695
10723,373.86482470201156
1771,203.21746366740695
9547,378.2602260549034
2330,282.21551054240695
16055,283.52312772990695
5261,179.96306913615695
5148,201.30291288615695
9579,199.75750272990695
12031,370.89715116740695
7270,375.84289451429595
3299,265.3723785395283
15501,464.9539677476906
14769,327.00457304240695
3548,377.01043241740695
3872,362.60857694865695
19996,304.41082304240695
9410,164.37176054240695
5482,406.41472929240695
6653,277.9487026174034
13714,185.77019804240695
19257,320.4164760549034
10006,254.06414335490695
16343,327.28484647990695
18719,143.96648710490695
2039,266.08269804240695
11765,237.86785429240695
13144,218.78181688951156
9832,459.40398710490695
5713,207.67547147990695
18319,355.96355741740695
13372,240.04443445593876
3532,471.69988554240695
14062,267.6941558832783
1327,264.4378082270283
376,383.97145232117686
2128,252.82586210490695
5128,191.82879179240695
2755,222.15301054240695
17341,304.3978154039406
19833,385.86980741740695
9145,255.9324371332783
16745,199.51238554240695
1380,344.92644804240695
602,185.73797147990695
8212,216.18621366740695
12763,287.99334257365695
8880,581.599299604907
19041,291.66375272990695
16756,377.97039335490695
6430,263.3362457270283
5741,359.90447538615695
17249,263.12566679240695
12579,613.519221479907
20404,270.95867460490695
5016,330.80535429240695
5235,334.76336210490695
566,439.46599882365695
2336,306.64519804240695
12890,285.1127166086481
18250,322.1736480707783
10410,190.42791288615695
19956,248.4076384836481
14325,194.62957304240695
18954,277.26629179240695
19382,219.63250272990695
19159,290.82097929240695
16540,338.9182515309352
11428,180.56121366740695
12176,374.7546773121852
12666,302.40398710490695
10661,336.69939726115695
11063,323.18426054240695
7194,333.36394804240695
9289,333.9047087961481
2893,329.29949491740695
1699,262.57642643854524
11878,699.5699864974309
9018,213.10418241740695
13249,256.63543241740695
16853,284.4280314070797
1652,232.60223053992803
18542,364.49187772990695
5827,214.44451444865695
206,225.14617460490695
5990,339.49871366740695
4026,344.21746366740695
15722,176.95379179240695
13949,216.70183866740695
6052,271.21746366740695
20291,559.115901167407
19122,388.65778197557694
5483,361.70720976115695
12492,213.12859647990695
2956,228.66277616740695
925,155.98992460490695
3533,189.82732694865695
969,291.0042607164406
7513,66.76414010990732
60,145.16961210490695
9420,384.76824491740695
12376,456.46994627554193
19963,279.3069488520283
20514,435.91717069865695
7875,232.55127039343876
15025,319.55818407701156
14597,385.07830351115695
16554,269.00506132365695
1566,255.83172147990695
18805,232.25164335490695
11072,322.89715116740695
2773,240.96502226115695
20993,592.5343831680659
4797,390.9217411851906
12400,347.09002226115695
19347,399.5789677476906
7924,250.52215116740695
13010,237.1576869924034
2530,359.63543241740695
2230,442.64422147990695
1455,241.89324491740695
14577,239.20183866740695
1378,466.8562179461769
2198,243.95769804240695
5031,272.86883085490695
2884,411.3441044664406
15627,305.5159794664406
10333,274.6033355707783
8915,324.46844022990695
3323,314.23755875489985
6891,218.89412157701156
9449,364.15594022990695
344,307.54656522990695
16686,310.2815582270283
6877,390.52556913615695
9919,118.12443535864813
12326,196.39422147990695
14244,231.23992460490695
14203,250.26433866740695
17387,302.5007965082783
10969,205.15691679240695
3563,445.94597929240695
6551,366.22527616740695
20502,162.00066679240695
4308,259.62469022990695
1020,270.60222929240695
4451,466.02605741740695
378,298.2361480707783
1743,487.95281522990695
212,253.30286495306015
4898,319.0278041799034
4830,286.8764369924034
5345,249.86394804240695
7642,66.30320260990732
8960,183.30242460490695
7586,472.72189940054193
18231,330.77410429240695
5695,391.4252003558256
17495,311.29168241740695
5582,242.84619226843876
15724,383.77312772990695
9915,322.13738554240695
10370,247.96551054240695
9810,145.91472929240695
6964,390.48113554240695
6693,359.94304960490695
2320,287.53582304240695
11335,415.57976835490695
2507,258.94988554240695
4705,273.24431913615695
7701,333.95564501451156
20615,366.42742460490695
16942,194.44890897990695
11360,484.56170194865695
9585,379.87957304240695
7786,303.44500272990695
8265,301.48015897990695
701,263.58123319865695
15206,470.53875272990695
682,246.80535429240695
11723,367.02111717054595
429,230.03386991740695
17339,470.54709471304193
8691,241.50066679240695
20633,298.68328397990695
7812,228.68464892076156
17333,283.47682341492686
11855,293.66668241740695
14312,414.37810819865695
1129,272.06121366740695
8377,470.38836210490695
7578,298.86394804240695
10727,376.85222929240695
18698,295.05047147990695
18724,476.008367913077
10988,239.62078397990695
19452,237.63250272990695
9593,500.5560597308256
13414,295.15691679240695
6399,353.90252226115695
19192,335.55926054240695
5630,254.55281298326156
12761,243.81121366740695
19745,247.94988554240695
17910,262.51531522990695
286,224.06707304240695
575,292.3685759836481
13476,368.7483551020283
78,293.59051054240695
14481,366.47918241740695
1216,291.87761991740695
5915,494.2786747789406
18608,282.23797147990695
12132,270.91521757365695
9079,356.01716845201156
12990,353.67986601115695
6071,327.9588917620756
14820,513.8237313309388
2396,313.42644804240695
1735,182.7201384836481
10118,445.07435357123154
6909,330.33562772990695
1353,240.24969022990695
4242,256.81414335490695
18261,509.45867460490695
7488,345.6803954942919
11467,298.42547147990695
17859,516.742854292407
4216,286.08513944865695
17198,255.61736601115695
16822,365.52215116740695
349,249.46404569865695
535,301.95428007365695
2216,375.76228563951156
10254,271.45330351115695
15205,285.53777616740695
5379,339.94988554240695
16817,398.2546773121852
18375,345.76123133093876
16569,229.34814539343876
4902,217.19695585490695
10203,188.73113554240695
18988,346.42742460490695
17312,183.19158476115695
19030,253.40301054240695
18949,276.39666288615695
13862,514.314143354907
16474,345.44402616740695
7972,377.26140897990695
2681,74.81121366740695
7166,292.7127105707783
16609,360.32531638929595
2501,266.16082304240695
20400,280.02312772990695
6906,213.14129179240695
889,367.0906864976906
18673,381.79070585490695
19572,376.057337230383
16153,258.0170134836481
16338,376.32962324304077
4685,226.02801054240695
10542,323.33269804240695
3446,242.7494353586481
8900,395.97576444865695
4994,283.05926054240695
8975,477.99871366740695
7562,411.1238896226906
17259,246.97332304240695
11949,305.04461210490695
16732,391.70867460490695
20155,384.40496366740695
14046,321.57086791307694
12798,325.97136991740695
12650,315.55330126451156
15931,250.29461210490695
19462,327.57390897990695
10071,211.23298876451156
11382,242.86394804240695
19339,295.2147099351906
7126,329.37371366740695
6433,243.16863554240695
2322,394.98805388367686
10366,268.19500272990695
16130,265.59051054240695
9901,355.31511991740695
18618,273.13396757365695
20586,225.01619188951156
11818,149.41863554240695
10428,206.78386991740695
12792,210.94490282701156
17550,285.51775663615695
18481,224.38347929240695
14365,291.33123319865695
10433,385.91814726115695
20584,325.50554960490695
2437,289.24285429240695
16629,304.38689726115695
5614,309.55535429240695
5931,408.95916288615695
17937,359.47088163615695
3326,346.67156522990695
9619,339.04851835490695
12915,216.95574491740695
11105,346.11785429240695
15828,243.84285204576156
3731,192.00066679240695
7676,231.44695585490695
1218,493.1785771226906
10263,227.14373319865695
19850,281.97088163615695
13837,297.26238554240695
392,289.30828397990695
17029,312.39617460490695
6574,210.53777616740695
14297,170.20759813951156
6466,513.4646163836769
909,254.69695585490695
14695,422.51531522990695
15191,373.9807769770283
15001,254.77605741740695
2131,488.58898826429595
7020,182.79949491740695
12459,570.5765675433256
19729,330.8270720773981
6675,281.5686676020283
8218,285.2337066645283
5167,438.78289335490695
18317,392.8651005601906
10423,354.08252039343876
15030,401.66375272990695
12208,310.5052372789406
14776,355.9562744005419
18348,217.78191679240695
15521,259.83367460490695
1294,283.76629179240695
303,581.565119917407
5637,297.82830351115695
5540,234.32586210490695
12828,458.86394804240695
1575,147.79217069865695
292,295.0667607164406
6474,157.11736601115695
18424,326.40642851115695
18652,211.94207304240695
4506,219.85400476843876
11378,260.73748319865695
10364,319.76824491740695
17755,293.72332304240695
19559,362.7663329942919
10535,293.79070585490695
4499,370.92888944865695
3702,448.40594022990695
7721,494.53391111929193
17477,203.36687772990695
750,322.07293241740695
20390,349.41668241740695
4784,308.3221318101906
481,333.26043241740695
13597,392.03928221304193
16485,265.51385038615695
10406,285.43035429240695
2285,371.0823394770283
2785,288.71746366740695
13799,267.21571148904326
8748,250.02556913615695
4612,332.89031522990695
20733,326.97429960490695
15772,273.57470789343876
18694,296.04705351115695
20111,165.87127226115695
20085,320.61883085490695
9161,342.16277616740695
19633,337.62566679240695
11919,442.28142851115695
11068,444.26389158804193
6861,375.1190068101906
12506,294.6283416086481
2591,188.1981658273981
10063,395.29949491740695
3258,347.62566679240695
496,375.62566679240695
8165,313.29348224914264
5437,476.6795536851906
17578,242.16961210490695
7595,224.02361601115695
4943,302.27703397990695
5999,300.90056913615695
3580,490.5766610184388
8298,254.1127716741162
6323,262.38152616740695
8067,228.66472929240695
14360,170.91521757365695
15380,270.98992460490695
12597,211.48308866740695
15534,240.8401519770283
8903,263.02410429240695
4159,229.80340116740695
19330,234.89715116740695
18843,416.60174225867803
12462,276.27986376451156
14443,175.60027616740695
1719,385.38547361929193
2169,384.24285429240695
9494,232.5570362933256
6016,222.14519804240695
7203,311.8513824457783
15075,116.47722929240695
1107,214.84441679240695
1299,195.38507385202834
158,382.5911285395283
20983,227.71905822702834
12732,260.65886991740695
9647,378.78049315054193
20577,273.44207304240695
20281,225.64324491740695
1424,270.03386991740695
10699,277.75642626451156
12374,243.73211210490695
16668,333.82771532701156
2621,373.1073292620756
16017,195.70587463327834
7829,315.05906073661623
10977,365.8919097895283
20488,418.78533476115695
5882,245.38543241740695
7953,153.00437448490732
15770,298.31121366740695
4900,189.71502226115695
20533,195.7284392648981
15907,148.78582304240695
12684,187.94011991740695
11319,236.32683866740695
4299,335.5120732164406
18553,265.78582304240695
14797,283.85955351115695
11576,375.77312772990695
1798,279.2044560289406
8370,285.73894804240695
9831,316.03924101115695
13183,308.4686161851906
3899,267.37548914343876
4866,279.92724695593876
822,264.2092926020283
9413,265.61980741740695
20218,182.65008085490695
1156,303.4300419664406
9889,409.18328397990695
17149,429.07635038615695
7703,371.97039335490695
17653,243.45379179240695
2324,477.0862919664406
2199,274.18621366740695
16291,454.6214482164406
19980,227.58513944865695
8827,258.31511991740695
4805,309.78386991740695
5056,372.68273826429595
4675,479.84295194865695
17294,298.08074491740695
20278,239.4671051020283
3608,294.29158251451156
6966,262.65496366740695
6112,303.24578397990695
11600,206.76922147990695
5298,197.2533416086481
10764,196.55633085490695
4974,257.06219022990695
3897,176.04168241740695
10405,334.91082304240695
4470,280.6322478586481
16627,260.3977691645283
13575,350.3382450914406
1245,350.98699491740695
10917,269.9636871332783
6676,295.15691679240695
4479,375.82097929240695
17568,345.70086210490695
16288,284.48601835490695
11290,120.01173397614755
8573,271.45720976115695
16605,199.20037382365695
306,307.26531522990695
16618,306.14715116740695
6829,432.72189940054193
3920,230.11921923326156
13284,256.54754179240695
558,387.08588092782776
9233,366.15301054240695
12192,192.68035429240695
18795,590.8410400255418
5563,198.77312772990695
9980,298.02996366740695
761,214.59156315729527
11253,246.27498095201156
17835,254.62664335490695
322,408.52996366740695
6085,223.31707304240695
11514,233.66748133093876
14570,324.17980857679595
3016,357.7796051020283
16990,407.45183866740695
10670,228.18816679240695
7451,350.78435819865695
798,198.85613554240695
18738,483.98845976115695
20603,261.6897613520283
4365,369.907152098945
12704,334.34636991740695
12699,279.73894804240695
18047,370.10711210490695
20461,216.55987853952834
20211,291.0970916086481
7823,471.25886767076156
11128,121.84226510990732
1490,289.37371366740695
8415,333.11101835490695
15569,336.48211210490695
13968,190.86394804240695
5412,392.7885463674034
17261,355.33953397990695
17505,296.65398710490695
1791,297.29558866740695
12727,145.37834160864813
18859,323.83465116740695
15780,404.71599882365695
13715,276.34775811452477
2678,445.0917042620756
11843,186.7377166086481
5980,324.9239587030602
13337,513.1774083724309
7025,261.8041228586481
5017,242.1664112933256
10152,375.77996366740695
10781,301.48015897990695
13292,232.55730741740695
16386,240.2151519770283
11214,253.53728788615695
8484,261.02947538615695
16168,285.9431793207783
936,277.87810819865695
17310,318.1072418207783
5332,266.77215116740695
19803,187.82879179240695
3739,265.36687772990695
10289,582.397582014296
5491,381.07488554240695
17135,281.0970341539406
542,343.61883085490695
16321,319.09832304240695
18943,199.71453397990695
6744,167.06404345201156
19132,212.86004179240695
9771,269.80242460490695
16981,449.99724882365695
4205,222.91521757365695
3348,253.8093902582783
3361,270.0174443101906
115,426.70232694865695
8922,406.22722929240695
17490,412.58465116740695
20080,221.39123435804595
14715,205.13347929240695
15271,331.70379179240695
19308,360.0151088674034
7178,245.83367460490695
8117,331.04363554240695
7157,223.21160429240695
16300,332.47820585490695
6269,236.25066679240695
1449,301.13103788615695
5306,281.07244413615695
9175,241.69353788615695
5858,216.20574491740695
10870,181.5972675639318
6746,287.44597929240695
5687,353.27986376451156
10442,157.80242460490695
12805,232.57488554240695
12109,312.5101775461481
10236,279.45769804240695
20370,350.09138720201156
7228,315.66863554240695
19296,409.6279505799147
18347,492.1293019183256
7110,280.87204901786623
677,133.25627129614813
2549,234.16863554240695
17293,290.99365320593876
18733,242.59051054240695
388,255.47820585490695
14410,307.62263720201156
10465,291.39617460490695
17939,184.8734587961481
17451,534.8566650255419
1647,249.07293241740695
5043,453.86295524743093
3358,326.69500272990695
18663,220.85320585490695
4546,419.2674443101906
10844,389.7014801020283
12934,181.90594022990695
19784,237.98543017076156
4782,190.33074491740695
7224,494.86834257365695
1061,373.15681688951156
16037,334.41623533804193
5052,308.7053863520283
11884,219.14226835490695
20137,394.78094022990695
5367,402.32763758093876
16100,201.13982694865695
6465,230.42644804240695
11715,215.48273010202834
9397,236.26629179240695
18797,350.2243408067919
2951,290.26238554240695
19557,286.07195585490695
8875,343.83513944865695
6097,261.4280426020283
11212,309.10222929240695
18122,376.99187772990695
15489,219.86181726843876
7815,242.9256049870027
3388,336.5832905934352
8403,155.00310819865695
9858,183.36119431019063
18753,304.83855741740695
10697,216.29034728952834
6117,305.75164335490695
2321,220.41472929240695
6459,293.58269804240695
6978,211.12681931019063
17244,286.1995269770283
10835,196.93035429240695
15927,270.29998319865695
15735,339.3327742241142
12259,347.23201220201156
19636,280.77605741740695
20016,272.06365507365695
3265,152.55877226115695
20364,495.54758299429193
18163,199.85986414343876
16843,316.95476835490695
12643,360.20135038615695
5846,260.22273485826156
14818,339.38006132365695
9341,254.986996164928
4960,286.78875272990695
20847,289.2411830861534
18597,308.05427782701156
18353,274.11590116740695
14148,240.35027616740695
18044,284.43035429240695
18659,117.06804960490695
10129,268.95947351843876
2534,222.32683866740695
5620,206.23504179240695
17252,319.23308866740695
2078,393.64900438951156
4261,394.10027616740695
11305,344.12957304240695
8791,318.57380907701156
12988,294.31414335490695
6636,303.94988554240695
1226,241.71551054240695
15717,284.14715116740695
20663,369.07097929240695
433,254.84832304240695
19971,381.81707304240695
9381,392.95086210490695
7235,323.73166502554193
4434,252.05144804240695
4998,325.23683758015056
17825,360.1800419664406
17681,381.55773826429595
18690,233.96258085490695
14284,327.97409979911623
14278,225.07097929240695
15181,357.22478788615695
18807,476.44109647990695
5008,428.16721190054193
5488,175.19304960490695
101,226.02801054240695
20614,220.57049101115695
10329,242.14959257365695
2874,201.10108944489755
2988,314.06804960490695
18444,212.99480741740695
1450,655.304377729907
17151,242.60320585490695
6190,287.64764069617803
2838,242.78533476115695
1544,327.4203823049034
18862,322.10564726115695
7041,212.70267011804077
9186,217.27418034479527
20767,209.58465116740695
2027,231.04851835490695
1529,358.85400476843876
12042,368.47283476115695
4638,378.06707304240695
15646,207.97429960490695
5580,270.9747399530602
5830,252.79558866740695
507,218.76513758093876
8515,373.67439501451156
2655,214.19220275827834
694,235.01336210490695
14945,284.85212938951156
1519,235.45867460490695
10675,192.35125272990695
17468,409.85467069865695
9608,281.31170194865695
17523,384.0185755799147
2421,500.76726835490695
2842,391.87682531533966
20089,340.25066679240695
4077,207.6439666086481
16535,360.5637847895283
15122,231.01238554240695
12877,345.01769920179595
20346,243.02703397990695
3308,272.74627226115695
3732,171.22576444865695
666,248.04168241740695
3862,168.96648710490695
6644,197.98273010202834
4402,551.638362104907
14298,141.91082304240695
5408,211.32879179240695
15593,199.40203397990695
9881,407.31316679240695
13301,311.16912382365695
11435,357.8015777582783
1248,387.25164335490695
4042,338.95379179240695
6669,253.59978788615695
8611,247.51531522990695
2463,362.0238331683256
14929,162.19060819865695
14638,365.1452392442919
4302,514.2570556505419
11243,287.96258085490695
3347,419.05681913615695
2379,197.52960510202834
891,284.3224998971799
17393,277.4666168207783
15263,239.12371366740695
11638,270.4487838245195
12410,248.1580230707783
19300,349.22283476115695
18897,329.54363554240695
15399,213.33416288615695
16421,225.32488554240695
8720,371.93273826429595
20329,164.25701444865695
20059,198.51238554240695
4025,208.92058866740695
12478,237.47527616740695
5337,314.3124236398981
3131,317.34128729911623
3964,405.24023523718876
9503,196.94207304240695
15375,357.21541063951156
16340,533.727229292407
3701,130.83054635990732
17553,346.58025663615695
10447,386.34002226115695
15185,352.90398710490695
119,352.18493078408966
10611,281.3362457270283
9044,193.97722929240695
12913,374.25164335490695
12466,250.95556726843876
6391,163.82683866740695
1717,17.676448042406946
10640,255.60515897990695
10761,255.55877226115695
2704,374.9671051020283
3907,262.90301054240695
199,278.65447538615695
20361,145.67058866740695
14276,250.45476835490695
10243,320.1453277582783
3025,569.144709761157
17936,229.86883085490695
16200,352.8598354299034
19376,313.72625272990695
131,164.58537285864813
13188,275.62176054240695
17486,224.68816679240695
7978,248.4603728586481
4643,468.62273710490695
18351,238.18670194865695
14412,199.89405819489755
7479,310.87494966164974
10506,287.52459257365695
5820,275.49871366740695
10378,324.25607908804193
6176,281.40291063951156
3246,357.94402616740695
13934,190.96417541452834
3027,270.54656522990695
13242,323.85662382365695
9974,327.82097929240695
16358,237.07110900827834
9166,358.62805076429595
10386,247.3508941645283
16266,195.06804960490695
1978,352.98992460490695
20030,309.64812772990695
10184,273.88152616740695
4083,270.47039335490695
9200,251.4509918207783
5403,379.82049101115695
8821,307.12908476115695
4599,389.01140897990695
12528,404.42840116740695
19389,156.57000272990695
12909,158.97429960490695
2688,500.29461210490695
12882,243.12263720201156
419,288.18181913615695
3235,393.9876129145283
18337,512.3366454942919
8007,250.96941679240695
613,237.11394804240695
9043,350.69402616740695
19650,150.10490410864813
17321,264.52898710490695
4620,181.8500212961481
16604,231.44793241740695
8318,357.89080351115695
13893,291.16472929240695
12788,294.19304960490695
20831,223.65105741740695
15077,735.625666792407
7155,239.24383085490695
14191,260.42644804240695
11328,247.98699491740695
13032,264.98894804240695
12537,431.56511991740695
20494,339.67840116740695
12832,258.36785429240695
15272,377.57976835490695
11749,322.19597929240695
11943,229.52996366740695
17915,186.28928221304193
10646,377.4160367989006
11640,265.7650029039406
5157,232.87371366740695
13260,430.0169972308256
16698,244.77019804240695
19924,470.6781300433256
4225,185.42254179240695
12951,247.04510038615695
189,276.59148710490695
9290,274.19793241740695
9567,232.04754179240695
7998,334.58953397990695
5357,175.38738554240695
2648,237.60222929240695
2302,356.66277616740695
14460,296.47429960490695
15699,436.5681793207783
4023,372.37420194865695
20209,328.47517626451156
3703,300.15056913615695
13191,295.22265605125887
9952,377.23650663615695
6448,373.92351835490695
5267,404.51726835490695
6307,318.86297147990695
20379,346.2116454942919
7742,292.9114872789406
5462,155.12566679240695
10607,261.58562772990695
1588,402.45320360826156
15134,308.21062772990695
14554,280.77019804240695
6305,332.78386991740695
20330,350.0364410395283
19453,663.875121076796
13889,411.4749176020283
2677,291.47722929240695
17218,142.17840116740695
9944,343.24267664343876
8031,399.28332420179595
6340,227.25506132365695
6911,311.67644804240695
15269,235.97039335490695
8837,385.95330351115695
5209,221.17706603952834
12943,90.72898385990732
20,333.3963043207783
83,433.41082304240695
19196,369.19402616740695
3704,259.18238346979524
12004,274.60027616740695
18976,405.22332304240695
17364,177.08269804240695
20530,399.70741070779326
4229,224.30340116740695
9384,354.58758085490695
15430,258.62176054240695
11122,277.7987523405566
10558,154.57218926489813
10931,347.01580351115695
10810,236.65594022990695
20538,281.9633025461481
10448,363.26709070593876
17464,195.86785429240695
15049,292.84832304240695
20189,298.52166288615695
14085,437.08898826429595
11746,219.24285429240695
13912,343.96013944865695
3632,252.90478601843876
2072,173.48113554240695
10031,277.18181913615695
13866,169.10320585490695
19601,289.75847929240695
727,299.36785429240695
15679,262.44880907701156
8578,241.16668241740695
7772,271.87029569865695
12188,214.90691679240695
7892,293.56902616740695
14639,263.00652616740695
14142,277.5984527582783
11304,283.83074491740695
5570,555.790705854907
8080,222.29168241740695
15330,329.26678007365695
14709,370.11590116740695
9520,161.10685723364813
16848,296.69402616740695
17049,384.62451258093876
14165,301.80127039343876
15748,367.44500272990695
14814,264.81804960490695
2206,329.09973045179595
751,450.03875272990695
15923,276.68709032701156
13740,384.2377003558256
4432,342.56853788615695
17036,315.80085985826156
5736,355.80486601115695
19701,304.44793241740695
7273,328.12127226115695
19687,291.53191679240695
7135,360.5222808832783
10903,246.23894804240695
12558,275.5315582270283
5366,241.80388944865695
7866,273.93719022990695
6306,225.93621366740695
4108,200.33562772990695
7364,254.36158268854527
11353,314.1498259836481
8808,362.7889286851906
6516,133.20769804240695
1260,342.75506132365695
6343,250.6370269770283
19289,159.63127129614813
14595,240.9945525461481
6008,392.3181793207783
989,214.34929960490695
19201,247.36492460490695
340,378.20525663615695
7133,305.24871366740695
3831,396.64617460490695
2175,469.14470976115695
11455,186.32097929240695
13203,295.61394804240695
18734,232.85222929240695
9921,244.32275476843876
20451,239.11004179240695
4935,258.82879179240695
19930,301.6082183832783
18357,262.11004179240695
997,475.64715116740695
13401,263.37469022990695
10072,306.4998661851906
20033,490.77117460490695
3028,273.87176054240695
7161,448.17840116740695
5233,378.0081207270283
3432,229.28892868519063
14315,297.34148710490695
12825,270.6430463599073
175,162.48504179240695
19579,266.60613554240695
15840,273.31707304240695
1369,171.15496366740695
19764,293.1756474351906
13198,210.38445585490695
17336,271.36931913615695
16204,300.65398710490695
10328,235.28631132365695
15904,287.0833160395283
8278,408.70769804240695
20412,158.82244413615695
8496,174.93426054240695
20987,318.67547147990695
4221,286.49676054240695
13572,276.56463163615695
864,238.71551054240695
1149,245.94207304240695
14318,266.6546051020283
17338,225.75030822702834
5250,205.7728728586481
20339,171.93230741740695
3000,224.07488554240695
20223,337.4153935289406
5753,263.52215116740695
5899,349.24666063951156
15094,357.16717069865695
11609,175.80047147990695
16808,397.73992460490695
15684,217.64021532701156
20312,145.60515897990695
2700,420.80340116740695
1328,241.44988554240695
13994,271.9759978586481
16222,200.32488554240695
19268,282.66765897990695
7848,256.4949833726906
20751,232.74969022990695
890,233.99480741740695
3738,236.57879179240695
